,Unnamed: 0.1,Unnamed: 0,Company,TypeName,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name
804,804,804,Dell,Netbook,Intel Pentium Quad Core N4200 1.1GHz,4,128GB SSD,Intel HD Graphics 505,Windows 10,1.63,39640.32,0,0,135.0942111925629,Intel Processor
805,805,805,HP,Netbook,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.26,74005.92,0,0,125.36742798669836,Intel Core i5
806,806,806,Toshiba,Notebook,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,41558.4,0,0,100.45466986113652,Intel Core i5
807,807,807,HP,Notebook,AMD A12-Series 9700P 2.5GHz,8,2TB HDD,AMD Radeon R7 Graphics,Windows 10,2.04,33513.12,0,0,100.45466986113652,AMD Processor
808,808,808,Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,89457.12,0,0,282.42399616439724,Intel Core i7
809,809,809,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Nvidia GeForce 920M,Windows 10,2.4,32447.52,0,0,141.21199808219862,Intel Core i5
810,810,810,HP,Gaming,Intel Core i7 7700HQ 2.8GHz,12,1TB HDD,AMD Radeon RX 580,Windows 10,3.74,93186.72,0,1,127.33567457123112,Intel Core i7
811,811,811,MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.9,128671.2,0,0,127.33567457123112,Intel Core i7
812,812,812,Samsung,Ultrabook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,0.81,79866.72,0,0,165.6321180513006,Intel Core i5
813,813,813,Dell,Notebook,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce GT 940MX,Windows 10,1.98,51202.08,0,0,141.21199808219862,Intel Core i7
814,814,814,Dell,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,AMD Radeon R5 M420,Windows 10,2.18,42081.0768,0,0,141.21199808219862,Intel Core i5
815,815,815,Lenovo,Ultrabook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.32,99047.52,0,0,157.3505121487356,Intel Core i7
816,816,816,Razer,Ultrabook,Intel Core i7 7500U 2.5GHz,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.29,95850.72,1,1,352.4651472131677,Intel Core i7
817,817,817,HP,Netbook,Intel Celeron Dual Core N3060 1.6GHz,4,16GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.23,20512.8,0,0,135.0942111925629,Intel Processor
818,818,818,Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,4.36,133467.4656,0,1,127.33567457123112,Intel Core i7
819,819,819,Dell,Notebook,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,1.76,40226.4,0,0,111.93520355955212,Intel Core i5
820,820,820,Lenovo,Notebook,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,26101.872,0,0,100.45466986113652,Intel Core i3
821,821,821,Toshiba,Ultrabook,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,Windows 10,1.25,58075.2,0,0,111.93520355955212,Intel Core i5
822,822,822,Lenovo,Ultrabook,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.13,133146.72,0,1,157.3505121487356,Intel Core i7
823,823,823,MSI,Gaming,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.4,63882.72,0,0,141.21199808219862,Intel Core i5
824,824,824,Lenovo,Ultrabook,Intel Core i5 7200U 2.5GHz,8,256GB Flash Storage,Intel HD Graphics 620,Windows 10,1.13,99900.0,0,1,157.3505121487356,Intel Core i5
825,825,825,Toshiba,Notebook,Intel Pentium Dual Core 4405U 2.1GHz,4,128GB SSD,Intel HD Graphics 510,Windows 10,1.75,26586.72,0,0,111.93520355955212,Intel Processor
826,826,826,Asus,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.1,72354.24,1,0,165.6321180513006,Intel Core i5
827,827,827,Dell,Notebook,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,1.76,31168.8,0,0,111.93520355955212,Intel Core i3
828,828,828,Acer,Netbook,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.35,18914.4,0,1,135.0942111925629,Intel Processor
829,829,829,Acer,Notebook,Intel Core i3 7100U 2.4GHz,8,128GB SSD,Intel HD Graphics 620,Windows 10,1.5,32980.32,0,1,157.3505121487356,Intel Core i3
830,830,830,Razer,Gaming,Intel Core i7 7820HK 2.9GHz,32,512GB SSD,Nvidia GeForce GTX 1080,Windows 10,3.49,292986.72,1,0,254.67134914246225,Intel Core i7
831,831,831,Lenovo,Ultrabook,Intel Core i7 6600U 2.6GHz,16,512GB SSD,Intel HD Graphics 520,Windows 10,1.1,111834.72,0,1,209.8006828649808,Intel Core i7
832,832,832,Asus,Notebook,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Nvidia GeForce 920,Linux,2.1,27652.32,0,0,141.21199808219862,Intel Core i5
833,833,833,Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.7,63190.08,0,0,157.3505121487356,Intel Core i5
834,834,834,Lenovo,Notebook,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.32,87912.0,0,1,157.3505121487356,Intel Core i5
835,835,835,Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,3.21,147832.2864,0,0,141.21199808219862,Intel Core i7
836,836,836,Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.9,128884.32,0,0,127.33567457123112,Intel Core i7
837,837,837,Toshiba,Notebook,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.0,35644.32,0,0,100.45466986113652,Intel Core i3
838,838,838,Lenovo,Notebook,Intel Celeron Quad Core N3160 1.6GHz,4,16GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.5,17316.0,0,0,111.93520355955212,Intel Processor
839,839,839,Asus,Notebook,Intel Core i5 7200U 2.5GHz,8,128GB HDD,Intel HD Graphics 620,Windows 10,2.3,31435.2,0,0,141.21199808219862,Intel Core i5
840,840,840,Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.73,95850.72,0,0,127.33567457123112,Intel Core i7
841,841,841,Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,32,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,163723.5792,0,1,127.33567457123112,Intel Core i7
842,842,842,HP,Notebook,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.63,48484.8,0,0,106.11306214269258,Intel Core i5
843,843,843,Dell,Notebook,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel HD Graphics 620,Windows 10,2.18,38041.3872,0,0,100.45466986113652,Intel Core i5
844,844,844,HP,Ultrabook,Intel Core i7 6500U 2.5GHz,8,512GB SSD,Intel HD Graphics 520,Windows 7,1.54,99633.6,0,0,157.3505121487356,Intel Core i7
845,845,845,Dell,Notebook,Intel Core i7 7500U 2.7GHz,4,256GB SSD,AMD Radeon R5 M420,Windows 10,2.18,39373.92,0,0,141.21199808219862,Intel Core i7
846,846,846,HP,2 in 1 Convertible,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,Chrome OS,1.4,32767.2,1,0,135.0942111925629,Intel Processor
847,847,847,Asus,Ultrabook,Intel Core i5 6200U 2.3GHz,8,512GB SSD,Nvidia GeForce 940M,Windows 10,1.45,54665.28,0,1,165.6321180513006,Intel Core i5
848,848,848,HP,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.28,121318.56,1,0,165.6321180513006,Intel Core i5
849,849,849,HP,Ultrabook,Intel Core i7 6500U 2.5GHz,8,512GB SSD,Intel HD Graphics 520,Windows 10,1.54,78215.04,0,0,157.3505121487356,Intel Core i7
850,850,850,HP,Notebook,Intel Celeron Dual Core N3060 1.6GHz,4,128GB SSD,Intel HD Graphics 400,No OS,1.86,15930.72,0,0,100.45466986113652,Intel Processor
851,851,851,Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.1,101178.72,0,0,141.21199808219862,Intel Core i7
852,852,852,Dell,Notebook,Intel Core i7 7500U 2.7GHz,8,1TB HDD,AMD Radeon R7 M445,Linux,2.83,46087.2,0,0,127.33567457123112,Intel Core i7
853,853,853,Lenovo,Ultrabook,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia GeForce GT 940MX,Windows 10,1.96,101391.84,0,1,157.3505121487356,Intel Core i7
854,854,854,Asus,Notebook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia GeForce GTX 930MX,Windows 10,2.3,41931.36,0,1,141.21199808219862,Intel Core i7
855,855,855,Dell,Notebook,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel HD Graphics 620,Windows 10,1.9,50349.6,0,0,141.21199808219862,Intel Core i5
856,856,856,Asus,Notebook,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,Intel HD Graphics 505,Windows 10,2.0,23922.72,0,0,100.45466986113652,Intel Processor
857,857,857,HP,2 in 1 Convertible,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.28,136343.52,1,0,165.6321180513006,Intel Core i7
858,858,858,Dell,Notebook,Intel Core i5 6200U 2.3GHz,8,1TB HDD,Intel HD Graphics 520,Windows 10,1.62,34578.72,1,0,165.6321180513006,Intel Core i5
859,859,859,Lenovo,Notebook,Intel Core i3 6006U 2.0GHz,4,1TB HDD,Intel HD Graphics 520,No OS,2.2,24988.32,0,0,141.21199808219862,Intel Core i3
860,860,860,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,Windows 10,2.3,45323.1648,0,1,141.21199808219862,Intel Core i5
861,861,861,HP,Notebook,Intel Core i5 7300U 2.6GHz,8,256GB SSD,AMD Radeon R7 M465,Windows 10,1.84,71874.72,0,0,141.21199808219862,Intel Core i5
862,862,862,Toshiba,Notebook,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,Windows 10,1.05,68464.8,0,0,165.6321180513006,Intel Core i5
863,863,863,Lenovo,Gaming,Intel Core i5 7300HQ 2.5GHz,8,1TB HDD,Nvidia GeForce GTX 1050,No OS,2.5,54185.76,0,1,141.21199808219862,Intel Core i5
864,864,864,Dell,Ultrabook,Intel Core i7 7660U 2.5GHz,16,512GB SSD,Intel Iris Plus Graphics 640,Windows 10,1.29,119347.2,1,0,276.053530085501,Intel Core i7
865,865,865,HP,Notebook,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.07,48484.8,0,0,141.21199808219862,Intel Core i5
866,866,866,Toshiba,Ultrabook,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.2,58341.6,0,0,117.82653006268644,Intel Core i5
867,867,867,Lenovo,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.37,103896.0,1,1,165.6321180513006,Intel Core i7
868,868,868,Acer,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.56,48058.56,0,1,157.3505121487356,Intel Core i5
869,869,869,Dell,Workstation,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia Quadro M620,Windows 10,2.23,94731.84,0,0,141.21199808219862,Intel Core i7
870,870,870,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.38,56210.4,0,0,100.45466986113652,Intel Core i5
871,871,871,Lenovo,Notebook,Intel Core i3 6006U 2GHz,4,1TB HDD,AMD Radeon R5 M430,No OS,2.2,25521.12,0,0,141.21199808219862,Intel Core i3
872,872,872,Toshiba,Notebook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.0,73952.64,0,1,141.21199808219862,Intel Core i7
873,873,873,Lenovo,Notebook,Intel Core i3 7100U 2.4GHz,4,180GB SSD,Intel HD Graphics 620,Windows 10,1.44,39160.8,0,1,165.6321180513006,Intel Core i3
874,874,874,Samsung,Ultrabook,Intel Core i7 7500U 2.7GHz,16,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.23,98514.72,0,0,146.86047800548656,Intel Core i7
875,875,875,Dell,Ultrabook,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.6,90043.2,0,0,176.23257360658386,Intel Core i7
876,876,876,Asus,Notebook,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,Intel HD Graphics 505,Linux,2.0,21258.1872,0,0,100.45466986113652,Intel Processor
877,877,877,Xiaomi,Ultrabook,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.28,49816.8,0,1,165.6321180513006,Intel Core i5
878,878,878,Dell,Notebook,Intel Core i5 7200U 2.5GHz,4,128GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows 10,2.18,48618.0,0,0,141.21199808219862,Intel Core i5
879,879,879,HP,Notebook,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,2.04,44701.92,0,0,141.21199808219862,Intel Core i5
880,880,880,HP,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,1.28,90576.0,1,0,165.6321180513006,Intel Core i5
881,881,881,HP,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.3,36486.144,1,0,100.45466986113652,Intel Core i5
882,882,882,Asus,Notebook,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.65,18541.44,0,0,111.1413368676404,Intel Processor
883,883,883,Lenovo,Notebook,Intel Core i7 6500U 2.5GHz,8,1TB HDD,Nvidia GeForce 940MX,Windows 10,2.2,35644.32,0,1,141.21199808219862,Intel Core i7
884,884,884,Dell,Notebook,Intel Pentium Quad Core N3710 1.6GHz,4,500GB HDD,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,100.45466986113652,Intel Processor
885,885,885,HP,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,1.28,95850.72,1,0,165.6321180513006,Intel Core i5
886,886,886,Dell,Notebook,Intel Core i3 6006U 2.0GHz,4,1TB HDD,AMD Radeon R5 M420X,Linux,2.18,24279.696,0,0,100.45466986113652,Intel Core i3
887,887,887,Asus,Gaming,Intel Core i5 7300HQ 2.5GHz,12,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,72988.272,0,0,127.33567457123112,Intel Core i5
888,888,888,Acer,Netbook,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.25,15824.16,0,1,135.0942111925629,Intel Processor
889,889,889,Lenovo,Notebook,AMD A4-Series 7210 2.2GHz,4,500GB HDD,AMD Radeon R3,Windows 10,2.8,20193.12,0,0,106.11306214269258,AMD Processor
890,890,890,HP,Notebook,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,Windows 10,1.95,67399.2,0,0,157.3505121487356,Intel Core i5
891,891,891,HP,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,16,256GB SSD,Intel HD Graphics 620,Windows 10,1.42,74538.72,1,0,276.053530085501,Intel Core i7
892,892,892,Samsung,Ultrabook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.17,90522.72,0,0,146.86047800548656,Intel Core i7
893,893,893,Lenovo,Ultrabook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.32,95850.72,0,1,157.3505121487356,Intel Core i5
894,894,894,MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD +  2TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.43,141138.72,0,1,254.67134914246225,Intel Core i7
895,895,895,Toshiba,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.05,78588.0,0,0,165.6321180513006,Intel Core i5
896,896,896,Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia GeForce GTX 1050Ti,Linux,2.62,49497.12,0,0,141.21199808219862,Intel Core i7
897,897,897,HP,Notebook,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.04,47952.0,0,0,141.21199808219862,Intel Core i7
898,898,898,Dell,Notebook,Intel Core i3 6006U 2.0GHz,4,1TB HDD,AMD Radeon R5 M420X,Windows 10,2.18,32713.92,0,0,100.45466986113652,Intel Core i3
899,899,899,Dell,Notebook,Intel Core i5 7300U 2.6GHz,8,500GB HDD,Intel HD Graphics 620,Windows 10,1.9,49816.8,0,0,141.21199808219862,Intel Core i5
900,900,900,Dell,2 in 1 Convertible,Intel Core i7 7Y75 1.3GHz,8,512GB SSD,Intel HD Graphics 615,Windows 10,1.24,107257.968,1,0,276.053530085501,Intel Core i7
901,901,901,Asus,Gaming,Intel Core i7 6820HK 2.7GHz,32,256GB SSD +  256GB SSD,Nvidia GeForce GTX 980M,Windows 10,3.58,68145.12,0,1,127.33567457123112,Intel Core i7
902,902,902,Dell,2 in 1 Convertible,Intel Core i7 7Y75 1.3GHz,16,256GB SSD,Intel HD Graphics 615,Windows 10,1.22,87858.72,1,0,165.6321180513006,Intel Core i7
903,903,903,Lenovo,Ultrabook,Intel Core i7 7500U 2.7GHz,8,256GB Flash Storage,Intel HD Graphics 620,Windows 10,1.13,109170.72,0,1,157.3505121487356,Intel Core i7
904,904,904,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.95,104588.1072,0,1,141.21199808219862,Intel Core i5
905,905,905,LG,Ultrabook,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.08,111834.72,1,1,141.21199808219862,Intel Core i7
906,906,906,HP,Netbook,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.26,79014.24,0,0,176.23257360658386,Intel Core i7
907,907,907,Acer,Notebook,Intel Celeron Dual Core 3205U 1.5GHz,4,16GB Flash Storage,Intel HD Graphics,Chrome OS,2.2,19127.52,0,1,141.21199808219862,Intel Processor
908,908,908,Lenovo,Notebook,Intel Core i5 6300HQ 2.3GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.6,42037.92,0,1,141.21199808219862,Intel Core i5
909,909,909,LG,Ultrabook,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,0.98,101178.72,1,1,157.3505121487356,Intel Core i7
910,910,910,Dell,Notebook,Intel Core i5 7440HQ 2.8GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.6,64202.4,0,0,157.3505121487356,Intel Core i5
911,911,911,HP,Ultrabook,Intel Core M 6Y75 1.2GHz,8,240GB SSD,Intel HD Graphics 515,Windows 10,1.09,165168.0,1,0,352.4651472131677,Intel Processor
912,912,912,Lenovo,Notebook,Intel Core i7 7500U 2.7GHz,6,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.2,42037.92,0,0,141.21199808219862,Intel Core i7
913,913,913,HP,Notebook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia GeForce 930MX,Windows 10,2.04,54291.7872,0,0,141.21199808219862,Intel Core i7
914,914,914,Acer,Notebook,Intel Core i3 7100U 2.4GHz,4,1TB HDD,Intel HD Graphics 620,Windows 10,2.4,26586.72,0,0,141.21199808219862,Intel Core i3
915,915,915,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,Windows 10,1.44,46939.68,0,0,165.6321180513006,Intel Core i5
916,916,916,HP,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.49,51148.8,0,0,165.6321180513006,Intel Core i5
917,917,917,MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,85194.72,0,0,127.33567457123112,Intel Core i7
918,918,918,Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.6,71874.72,0,0,141.21199808219862,Intel Core i7
919,919,919,MSI,Gaming,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,59668.8048,0,0,141.21199808219862,Intel Core i5
920,920,920,Dell,Notebook,Intel Core i5 7200U 2.5GHz,4,1TB HDD,AMD Radeon R5 M420,Windows 10,2.18,36496.2672,0,0,100.45466986113652,Intel Core i5
921,921,921,HP,Ultrabook,Intel Core i7 6500U 2.5GHz,8,256GB SSD,AMD Radeon R7 M365X,Windows 10,1.84,69103.6272,0,0,141.21199808219862,Intel Core i7
922,922,922,HP,Ultrabook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.39,61218.72,1,0,276.053530085501,Intel Core i7
923,923,923,Toshiba,Notebook,Intel Core i7 6600U 2.6GHz,16,256GB SSD,Nvidia GeForce 930M,Windows 10,2.4,105228.0,0,1,141.21199808219862,Intel Core i7
924,924,924,Lenovo,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.37,97236.0,1,1,165.6321180513006,Intel Core i5
925,925,925,Dell,Notebook,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,1.95,38889.072,0,0,100.45466986113652,Intel Core i5
926,926,926,Lenovo,Ultrabook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.36,87912.0,0,1,176.23257360658386,Intel Core i7
927,927,927,HP,Notebook,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,2.31,62071.2,0,0,141.21199808219862,Intel Core i5
928,928,928,Dell,Notebook,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Intel HD Graphics 620,Windows 10,2.18,37725.4368,0,0,100.45466986113652,Intel Core i5
929,929,929,HP,Notebook,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,1.95,61218.72,0,0,111.93520355955212,Intel Core i5
930,930,930,Lenovo,Notebook,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,Intel HD Graphics 505,Windows 10,2.2,16463.52,0,0,100.45466986113652,Intel Processor
931,931,931,HP,Ultrabook,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,1.26,84129.12,0,0,176.23257360658386,Intel Core i5
932,932,932,HP,Notebook,Intel Celeron Dual Core N3060 1.6GHz,4,1TB HDD,Intel HD Graphics 400,No OS,1.86,15392.592,0,0,100.45466986113652,Intel Processor
933,933,933,Lenovo,2 in 1 Convertible,Intel Core i7 6560U 2.2GHz,16,1TB SSD,Intel Iris Graphics 540,Windows 10,1.3,95850.72,1,1,276.053530085501,Intel Core i7
934,934,934,Toshiba,Notebook,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,1.47,58874.4,0,1,157.3505121487356,Intel Core i5
935,935,935,HP,Netbook,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.26,88924.32,0,0,176.23257360658386,Intel Core i5
936,936,936,Dell,Notebook,Intel Core i3 6006U 2.0GHz,4,1TB HDD,Intel HD Graphics 520,Windows 10,2.18,29762.208,0,0,100.45466986113652,Intel Core i3
937,937,937,MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,63882.72,0,0,141.21199808219862,Intel Core i7
938,938,938,Dell,Ultrabook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.36,87325.92,0,0,157.3505121487356,Intel Core i5
939,939,939,Dell,Gaming,Intel Core i7 6820HK 2.7GHz,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1080,Windows 10,4.36,146946.24,0,0,169.78089942830815,Intel Core i7
940,940,940,HP,Gaming,Intel Core i5 6300HQ 2.3GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 965M,Windows 10,2.75,74538.72,0,1,127.33567457123112,Intel Core i5
941,941,941,Asus,Notebook,Intel Pentium Quad Core N3710 1.6GHz,4,1TB HDD,Nvidia GeForce 920MX,Windows 10,2.8,28238.4,0,0,106.11306214269258,Intel Processor
942,942,942,Acer,Notebook,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.23,32980.32,0,0,100.45466986113652,Intel Core i5
943,943,943,Toshiba,Notebook,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,2.2,59620.32,0,0,100.45466986113652,Intel Core i5
944,944,944,Lenovo,2 in 1 Convertible,Intel Core M m7-6Y75 1.2GHz,8,256GB SSD,Intel HD Graphics 515,Windows 10,1.1,69210.72,1,1,194.94753717542463,Intel Processor
945,945,945,Lenovo,Gaming,AMD FX 8800P 2.1GHz,16,512GB SSD +  1TB HDD,AMD Radeon R9 M385,Windows 10,2.5,53226.72,0,1,141.21199808219862,AMD Processor
946,946,946,Dell,Ultrabook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics,Windows 10,1.36,78438.816,1,0,176.23257360658386,Intel Core i5
947,947,947,Lenovo,Notebook,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce 920MX,No OS,2.2,36496.8,0,0,141.21199808219862,Intel Core i7
948,948,948,Dell,Notebook,Intel Core i3 6006U 2.0GHz,4,1TB HDD,AMD Radeon R7 M445,Windows 10,2.36,35111.52,0,0,106.11306214269258,Intel Core i3
949,949,949,Acer,Notebook,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.68,18594.72,0,0,111.93520355955212,Intel Processor
950,950,950,HP,Workstation,Intel Core i7 6820HQ 2.7GHz,8,8GB SSD,Nvidia Quadro M1000M,Windows 10,2.0,119826.72,0,1,141.21199808219862,Intel Core i7
