,Unnamed: 0.2,Company,TypeName,Ram,Gpu,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Hybrid,Flash_Storage
1145,1145,HP,Workstation,8,Nvidia Quadro M1000M,Windows 7,2.0,101178.72,0,0,141.21199808219862,Intel Core i7,0,256,0,0
1146,1146,HP,Ultrabook,8,Intel HD Graphics 520,Windows 7,1.26,122381.496,0,0,176.23257360658386,Intel Core i7,0,256,0,0
1147,1147,Dell,Notebook,8,Nvidia GeForce 940MX,Windows 10,2.18,53807.472,0,0,141.21199808219862,Intel Core i7,0,256,0,0
1148,1148,HP,Notebook,8,Intel HD Graphics 520,Windows 7,1.88,84129.12,0,0,141.21199808219862,Intel Core i5,0,256,0,0
1149,1149,Lenovo,2 in 1 Convertible,8,Intel HD Graphics 520,Windows 10,1.27,124621.92,1,1,209.8006828649808,Intel Core i7,0,256,0,0
1150,1150,Lenovo,Notebook,4,Intel HD Graphics 520,No OS,1.9,18061.92,0,0,100.45466986113652,Intel Core i3,1000,0,0,0
1151,1151,HP,Notebook,4,AMD Radeon R2 Graphics,Windows 10,1.86,15824.16,0,0,100.45466986113652,AMD Processor,500,0,0,0
1152,1152,Lenovo,Notebook,8,AMD Radeon R5 M330,No OS,2.32,31914.72,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
1153,1153,Dell,Gaming,8,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,63882.72,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
1154,1154,Dell,Notebook,8,Nvidia GeForce 960M,Windows 10,2.04,119916.2304,1,1,282.42399616439724,Intel Core i5,0,256,0,0
1155,1155,HP,Notebook,4,AMD Radeon 520,Windows 10,1.91,25515.2592,0,0,141.21199808219862,AMD Processor,0,256,0,0
1156,1156,MSI,Gaming,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,79536.384,0,0,127.33567457123112,Intel Core i7,1000,256,0,0
1157,1157,Lenovo,Ultrabook,12,Intel HD Graphics 520,Windows 7,1.4,122490.72,0,0,157.3505121487356,Intel Core i7,0,512,0,0
1158,1158,Lenovo,Notebook,8,AMD Radeon R5 M330,Windows 10,2.5,42010.7472,0,0,141.21199808219862,Intel Core i5,0,0,1000,0
1159,1159,HP,2 in 1 Convertible,8,Intel HD Graphics 520,Windows 10,1.48,108744.48,1,0,220.84282406840083,Intel Core i7,0,512,0,0
1160,1160,Lenovo,Ultrabook,8,Intel HD Graphics 520,Windows 7,1.7,79866.72,0,0,157.3505121487356,Intel Core i7,0,256,0,0
1161,1161,MSI,Gaming,16,Nvidia GeForce GTX 970M,Windows 10,1.7,94252.32,0,0,157.3505121487356,Intel Core i7,1000,256,0,0
1162,1162,HP,Gaming,8,Nvidia GeForce GTX 1050,Windows 10,2.62,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
1163,1163,Lenovo,Notebook,8,Intel HD Graphics 520,Windows 10,2.2,24455.52,0,0,100.45466986113652,Intel Core i3,1000,0,0,0
1164,1164,HP,Notebook,4,Intel HD Graphics 520,No OS,2.1,25414.0272,0,0,100.45466986113652,Intel Core i5,500,0,0,0
1165,1165,Dell,Gaming,8,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,79813.44,0,0,282.42399616439724,Intel Core i7,1000,128,0,0
1166,1166,Lenovo,Notebook,8,Intel HD Graphics 620,Windows 10,1.95,74059.2,0,1,141.21199808219862,Intel Core i5,0,256,0,0
1167,1167,Lenovo,Notebook,4,Nvidia GeForce 920MX ,Windows 10,2.2,24935.04,0,0,141.21199808219862,Intel Core i3,1000,0,0,0
1168,1168,HP,Notebook,2,Intel HD Graphics 400,Windows 10,1.44,13266.72,0,0,111.93520355955212,Intel Processor,0,0,0,32
1169,1169,MSI,Gaming,8,Nvidia GeForce GTX 1050,Windows 10,2.2,44701.92,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
1170,1170,HP,Notebook,8,Intel HD Graphics 520,Windows 10,1.96,36177.12,0,0,141.21199808219862,Intel Core i7,0,256,0,0
1171,1171,HP,Notebook,16,Intel UHD Graphics 620,Windows 10,2.1,61751.52,0,0,141.21199808219862,Intel Core i7,0,512,0,0
1172,1172,Asus,Notebook,4,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,100.45466986113652,Intel Processor,500,0,0,0
1173,1173,Lenovo,Notebook,4,Intel HD Graphics 520,No OS,2.1,21205.44,0,0,100.45466986113652,Intel Core i5,500,0,0,0
1174,1174,Lenovo,Notebook,8,Nvidia GeForce 940MX,No OS,2.2,37775.52,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
1175,1175,Asus,Notebook,4,Intel HD Graphics 620,Windows 10,2.0,40972.32,0,0,157.3505121487356,Intel Core i3,0,256,0,0
1176,1176,Lenovo,Notebook,4,Intel HD Graphics 520,Windows 7,2.32,43956.0,0,0,141.21199808219862,Intel Core i7,0,0,1000,0
1177,1177,Lenovo,Gaming,16,Nvidia GeForce GTX 960,Windows 10,3.31,69530.4,0,1,141.21199808219862,Intel Core i7,0,512,0,0
1178,1178,MSI,Gaming,16,Nvidia GeForce GTX 970M,Windows 10,1.91,114731.5536,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
1179,1179,HP,Notebook,4,Intel HD Graphics 520,Windows 10,2.07,34632.0,0,0,100.45466986113652,Intel Core i3,500,0,0,0
1180,1180,Lenovo,2 in 1 Convertible,8,Intel HD Graphics 520,Windows 10,1.36,87219.36,1,1,209.8006828649808,Intel Core i5,0,256,0,0
1181,1181,Lenovo,Ultrabook,6,Nvidia GeForce 920M,Windows 10,1.54,44275.68,0,0,141.21199808219862,Intel Core i7,0,256,0,0
1182,1182,Dell,Notebook,8,Nvidia GeForce GT 940MX,Linux,1.98,47686.1328,0,0,141.21199808219862,Intel Core i7,0,256,0,0
1183,1183,Acer,Notebook,4,Intel HD Graphics 500,Windows 10,2.1,17742.24,0,0,100.45466986113652,Intel Processor,500,0,0,0
1184,1184,HP,Notebook,6,Nvidia GeForce GTX 960M,Windows 10,2.18,42570.72,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
1185,1185,Asus,Gaming,8,Nvidia GeForce GTX 960M,Windows 10,2.591,48431.52,0,1,141.21199808219862,Intel Core i7,1000,256,0,0
1186,1186,Dell,2 in 1 Convertible,16,Intel HD Graphics 620,Windows 10,2.09,62817.12,1,0,141.21199808219862,Intel Core i7,0,512,0,0
1187,1187,Acer,Notebook,4,Nvidia GeForce 940MX,Windows 10,2.23,36816.48,0,0,141.21199808219862,Intel Core i5,0,256,0,0
1188,1188,Dell,Ultrabook,8,Intel HD Graphics 520,Linux,1.23,58554.72,1,0,276.053530085501,Intel Core i5,0,256,0,0
1189,1189,Acer,Gaming,16,Nvidia GeForce GTX 1070,Windows 10,4.2,138474.72,0,1,127.33567457123112,Intel Core i7,1000,256,0,0
1190,1190,Lenovo,Gaming,8,Nvidia GeForce GTX 1050,Windows 10,2.4,43636.32,0,1,141.21199808219862,Intel Core i5,1000,0,0,0
1191,1191,Samsung,2 in 1 Convertible,4,ARM Mali T860 MP4,Chrome OS,1.15,35111.52,1,1,234.50740003017813,Samsung Cortex A72&A53,0,0,0,32
1192,1192,HP,Notebook,4,Intel HD Graphics 620,Windows 10,1.86,25840.8,0,0,100.45466986113652,Intel Core i5,500,0,0,0
1193,1193,Apple,Ultrabook,8,Intel HD Graphics 5300,Mac OS X,0.92,61964.64,0,1,226.4155471693585,Intel Processor,0,0,0,256
1194,1194,Dell,2 in 1 Convertible,8,Intel HD Graphics 620,Windows 10,1.6,63882.72,1,1,165.6321180513006,Intel Core i5,0,256,0,0
1195,1195,HP,Notebook,12,Nvidia GeForce GTX 1050,Windows 10,2.21,70702.56,0,1,141.21199808219862,Intel Core i7,1000,128,0,0
1196,1196,Lenovo,Notebook,4,AMD Radeon R5 M430,No OS,1.9,19607.04,0,0,100.45466986113652,Intel Core i3,1000,0,0,0
1197,1197,Asus,Gaming,16,Nvidia GeForce GTX 980M,Windows 10,4.3,114552.0,0,1,127.33567457123112,Intel Core i7,1000,512,0,0
1198,1198,Acer,Notebook,4,Intel HD Graphics 500,Linux,2.1,14492.16,0,0,100.45466986113652,Intel Processor,1000,0,0,0
1199,1199,MSI,Gaming,16,Nvidia GeForce GTX 1060,Windows 10,2.43,109165.392,0,0,127.33567457123112,Intel Core i7,1000,256,0,0
1200,1200,Dell,Notebook,4,AMD Radeon R7 M440,Windows 10,2.3,26586.72,0,0,100.45466986113652,Intel Core i3,0,128,0,0
1201,1201,Lenovo,Notebook,8,Nvidia GeForce 920MX,No OS,2.2,33513.12,0,0,100.45466986113652,Intel Core i7,500,0,0,0
1202,1202,Dell,2 in 1 Convertible,16,Intel UHD Graphics 620,Windows 10,2.0,68464.8,1,0,141.21199808219862,Intel Core i7,0,512,0,0
1203,1203,Dell,Ultrabook,16,Intel HD Graphics 620,Windows 10,1.2,142790.4,1,0,276.053530085501,Intel Core i7,0,512,0,0
1204,1204,Asus,Gaming,8,Nvidia GeForce GTX 1060,Windows 10,2.2,62284.32,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
1205,1205,Dell,Notebook,8,AMD Radeon R7 M445,Windows 10,2.36,47365.92,0,0,141.21199808219862,Intel Core i5,0,256,0,0
1206,1206,HP,Notebook,8,Intel HD Graphics 620,Windows 10,1.91,30849.12,0,0,100.45466986113652,Intel Core i5,0,256,0,0
1207,1207,Lenovo,Notebook,4,AMD Radeon R2 Graphics,Windows 10,2.2,15930.72,0,0,100.45466986113652,AMD Processor,500,0,0,0
1208,1208,Acer,Notebook,8,Nvidia GeForce 940MX,Windows 10,3.3,33513.12,0,0,106.11306214269258,Intel Core i3,1000,0,0,0
1209,1209,Asus,Gaming,16,Nvidia GeForce GTX 1070,Windows 10,2.2,130482.72,0,0,141.21199808219862,Intel Core i7,1000,256,0,0
1210,1210,Apple,Ultrabook,8,Intel HD Graphics 515,Mac OS X,0.92,68145.12,0,1,226.4155471693585,Intel Processor,0,0,0,512
1211,1211,Asus,Notebook,16,Nvidia GeForce GTX 1060,Windows 10,2.2,93186.72,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
1212,1212,MSI,Gaming,16,Nvidia GeForce GTX 1060,Windows 10,2.43,103842.1872,0,1,127.33567457123112,Intel Core i7,1000,256,0,0
1213,1213,Dell,2 in 1 Convertible,8,Intel HD Graphics 620,Windows 10,2.191,53226.72,1,1,141.21199808219862,Intel Core i5,0,256,0,0
1214,1214,Asus,Gaming,16,Nvidia GeForce GTX 1060,Windows 10,2.9,103842.72,0,0,127.33567457123112,Intel Core i7,1000,256,0,0
1215,1215,Acer,Netbook,2,Intel HD Graphics,Chrome OS,1.3,9270.72,0,0,135.0942111925629,Intel Processor,0,32,0,0
1216,1216,Acer,Notebook,4,Nvidia GeForce 940MX,Windows 10,3.3,31861.44,0,0,106.11306214269258,Intel Core i3,1000,0,0,0
1217,1217,Lenovo,Notebook,8,Intel HD Graphics 620,No OS,2.8,28717.92,0,0,106.11306214269258,Intel Core i5,1000,0,0,0
1218,1218,Lenovo,Gaming,8,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.6,67772.16,0,1,141.21199808219862,Intel Core i7,1000,128,0,0
1219,1219,Acer,2 in 1 Convertible,8,Intel HD Graphics 615,Windows 10,1.2,61218.72,1,1,157.3505121487356,Intel Core i7,0,256,0,0
1220,1220,Lenovo,Notebook,8,Intel HD Graphics 520,Windows 10,2.3,81465.12,0,1,141.21199808219862,Intel Core i7,0,256,0,0
1221,1221,MSI,Gaming,8,Nvidia GeForce GTX 1060,Windows 10,2.2,78647.1408,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
1222,1222,HP,Notebook,6,AMD Radeon 530,Windows 10,2.1,28185.12,0,0,141.21199808219862,AMD Processor,1000,0,0,0
1223,1223,Dell,Ultrabook,8,Intel HD Graphics 520,Windows 7,1.26,91288.3536,1,0,176.23257360658386,Intel Core i5,0,256,0,0
1224,1224,Dell,2 in 1 Convertible,4,Intel HD Graphics 620,Windows 10,2.08,27119.52,1,0,146.86047800548656,Intel Core i3,500,0,0,0
1225,1225,Asus,Notebook,4,Intel HD Graphics 405,Windows 10,2.65,16463.52,0,0,100.45466986113652,Intel Processor,1000,0,0,0
1226,1226,Dell,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.29,78694.56,1,0,276.053530085501,Intel Core i7,0,256,0,0
1227,1227,Dell,Notebook,4,Intel HD Graphics 520,Linux,2.18,27804.7008,0,0,100.45466986113652,Intel Core i5,1000,0,0,0
1228,1228,Lenovo,Gaming,16,Nvidia GeForce GTX 960M,Windows 10,2.6,54825.12,1,1,141.21199808219862,Intel Core i7,1000,128,0,0
1229,1229,MSI,Gaming,8,Nvidia GeForce GTX 1050,Windows 10,2.2,61218.72,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
1230,1230,Lenovo,Netbook,16,Intel HD Graphics 520,Windows 10,1.3,87912.0,1,1,176.23257360658386,Intel Core i7,0,512,0,0
1231,1231,Razer,Gaming,16,Nvidia GeForce GTX 1060,Windows 10,1.95,186426.72,0,0,157.3505121487356,Intel Core i7,0,1000,0,0
1232,1232,Dell,Notebook,8,Intel HD Graphics 620,Windows 10,2.3,24988.8528,1,0,100.45466986113652,Intel Core i3,1000,0,0,0
1233,1233,MSI,Gaming,16,Nvidia GeForce GTX 1060,Windows 10,2.7,85141.44,0,0,127.33567457123112,Intel Core i7,1000,256,0,0
1234,1234,Apple,Ultrabook,4,Intel HD Graphics 6000,Mac OS X,1.08,51095.52,0,0,135.0942111925629,Intel Core i5,0,0,0,256
1235,1235,HP,Notebook,4,Intel HD Graphics 520,Windows 10,2.1,25467.84,0,0,141.21199808219862,Intel Core i3,1000,0,0,0
1236,1236,HP,Ultrabook,8,Intel HD Graphics 520,Windows 7,1.54,117119.5632,0,0,209.8006828649808,Intel Core i7,0,256,0,0
1237,1237,Dell,Notebook,4,Intel HD Graphics 520,Windows 7,2.24,39267.36,0,0,100.45466986113652,Intel Core i5,500,0,0,0
1238,1238,MSI,Gaming,8,Nvidia GeForce GTX 960M,Windows 10,2.3,62284.32,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
1239,1239,Lenovo,Notebook,16,Intel HD Graphics 620,Windows 10,1.4,79866.72,0,1,165.6321180513006,Intel Core i7,0,512,0,0
1240,1240,Lenovo,Notebook,6,AMD Radeon 530,Windows 10,2.2,31838.5296,0,0,141.21199808219862,AMD Processor,0,256,0,0
1241,1241,Asus,Ultrabook,8,Intel HD Graphics 520,Windows 10,1.45,68198.4,0,0,165.6321180513006,Intel Core i7,0,256,0,0
1242,1242,Acer,Notebook,4,Intel HD Graphics 520,Linux,2.4,19276.704,0,0,100.45466986113652,Intel Core i3,500,0,0,0
1243,1243,Dell,2 in 1 Convertible,16,Nvidia GeForce 940MX,Windows 10,2.77,95850.72,1,0,127.33567457123112,Intel Core i7,0,512,0,0
1244,1244,HP,Notebook,4,Intel HD Graphics 520,Windows 7,1.54,58607.4672,0,0,157.3505121487356,Intel Core i5,0,256,0,0
1245,1245,Asus,Gaming,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,85248.0,0,1,141.21199808219862,Intel Core i7,1000,256,0,0
1246,1246,Dell,Notebook,4,Intel HD Graphics 620,Windows 10,1.6,46620.0,0,0,111.93520355955212,Intel Core i5,500,0,0,0
1247,1247,Asus,Gaming,16,Nvidia GeForce GTX 1070,Windows 10,2.34,123876.0,0,1,141.21199808219862,Intel Core i7,1000,256,0,0
1248,1248,Lenovo,Notebook,8,Intel HD Graphics 620,No OS,2.3,30529.44,0,1,141.21199808219862,Intel Core i5,0,256,0,0
1249,1249,Dell,2 in 1 Convertible,8,Intel HD Graphics 615,Windows 10,1.24,96596.64,1,0,276.053530085501,Intel Core i5,0,256,0,0
1250,1250,Dell,Notebook,4,Intel HD Graphics,Linux,2.2,17262.72,0,0,100.45466986113652,Intel Processor,500,0,0,0
1251,1251,HP,Notebook,4,AMD Radeon R4 Graphics,Windows 10,1.86,21258.72,0,0,100.45466986113652,AMD Processor,500,0,0,0
1252,1252,Lenovo,Notebook,6,Nvidia GeForce 920MX,Windows 10,2.4,30316.32,0,0,141.21199808219862,Intel Core i3,0,128,0,0
1253,1253,Lenovo,Notebook,8,Intel HD Graphics 520,Windows 10,1.9,57116.16,0,1,157.3505121487356,Intel Core i5,0,256,0,0
1254,1254,Dell,Notebook,4,Intel HD Graphics,Windows 10,2.2,23655.7872,0,0,100.45466986113652,Intel Processor,500,0,0,0
1255,1255,Asus,Notebook,4,Intel HD Graphics 500,Windows 10,2.0,18061.92,0,0,100.45466986113652,Intel Processor,1000,0,0,0
1256,1256,Asus,Gaming,16,Nvidia GeForce GTX 970M,Windows 10,4.0,101232.0,0,1,127.33567457123112,Intel Core i7,1000,128,0,0
1257,1257,Dell,Notebook,4,Intel HD Graphics 520,Windows 10,2.29,26107.2,0,0,100.45466986113652,Intel Core i3,500,0,0,0
1258,1258,Lenovo,Notebook,8,AMD Radeon R5 M330,Windows 7,2.32,47685.6,0,0,141.21199808219862,Intel Core i7,0,0,1000,0
1259,1259,MSI,Gaming,8,Nvidia GeForce GTX 960M,Windows 10,2.4,65481.12,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
1260,1260,Lenovo,2 in 1 Convertible,4,Intel HD Graphics 520,Windows 10,1.8,44382.7728,1,0,157.3505121487356,Intel Core i5,0,128,0,0
1261,1261,Asus,Ultrabook,8,Intel HD Graphics 515,Windows 10,1.2,38841.12,0,1,165.6321180513006,Intel Processor,0,512,0,0
1262,1262,Dell,Notebook,6,Intel HD Graphics 620,Windows 10,2.3,24455.52,0,0,100.45466986113652,Intel Core i3,1000,0,0,0
1263,1263,Acer,Notebook,4,Intel HD Graphics 400,Linux,2.4,15397.92,0,0,100.45466986113652,Intel Processor,500,0,0,0
1264,1264,Dell,Notebook,2,Intel HD Graphics,Windows 10,2.2,20193.12,0,0,100.45466986113652,Intel Processor,500,0,0,0
1265,1265,Lenovo,Notebook,8,Nvidia GeForce GTX 960M,Windows 10,2.6,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
1266,1266,HP,Notebook,6,AMD Radeon R7 M440,Windows 10,2.04,29303.4672,0,0,141.21199808219862,AMD Processor,0,0,1000,0
1267,1267,Dell,Notebook,8,AMD Radeon R5 M430,Linux,2.3,42943.1472,0,0,100.45466986113652,Intel Core i7,1000,0,0,0
1268,1268,HP,Netbook,2,Intel HD Graphics 400,Windows 10,1.17,11135.52,0,0,135.0942111925629,Intel Processor,0,0,0,32
1269,1269,Asus,Notebook,4,Nvidia GeForce 920M,Windows 10,2.2,38378.6496,0,0,100.45466986113652,Intel Core i7,500,0,0,0
1270,1270,Lenovo,2 in 1 Convertible,4,Intel HD Graphics 520,Windows 10,1.8,33992.64,1,1,157.3505121487356,Intel Core i7,0,128,0,0
1271,1271,Lenovo,2 in 1 Convertible,16,Intel HD Graphics 520,Windows 10,1.3,79866.72,1,1,276.053530085501,Intel Core i7,0,512,0,0
1272,1272,Lenovo,Notebook,2,Intel HD Graphics,Windows 10,1.5,12201.12,0,0,111.93520355955212,Intel Processor,0,0,0,64
1273,1273,HP,Notebook,6,AMD Radeon R5 M330,Windows 10,2.19,40705.92,0,0,100.45466986113652,Intel Core i7,1000,0,0,0
1274,1274,Asus,Notebook,4,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,100.45466986113652,Intel Processor,500,0,0,0
1275,1275,Asus,Ultrabook,8,Intel HD Graphics 515,Windows 10,1.2,38841.12,0,1,165.6321180513006,Intel Processor,0,512,0,0
1276,1276,Dell,Notebook,6,Intel HD Graphics 620,Windows 10,2.3,24455.52,0,0,100.45466986113652,Intel Core i3,1000,0,0,0
1277,1277,Acer,Notebook,4,Intel HD Graphics 400,Linux,2.4,15397.92,0,0,100.45466986113652,Intel Processor,500,0,0,0
1278,1278,Dell,Notebook,2,Intel HD Graphics,Windows 10,2.2,20193.12,0,0,100.45466986113652,Intel Processor,500,0,0,0
1279,1279,Lenovo,Notebook,8,Nvidia GeForce GTX 960M,Windows 10,2.6,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
1280,1280,HP,Notebook,6,AMD Radeon R7 M440,Windows 10,2.04,29303.4672,0,0,141.21199808219862,AMD Processor,0,0,1000,0
1281,1281,Dell,Notebook,8,AMD Radeon R5 M430,Linux,2.3,42943.1472,0,0,100.45466986113652,Intel Core i7,1000,0,0,0
1282,1282,HP,Netbook,2,Intel HD Graphics 400,Windows 10,1.17,11135.52,0,0,135.0942111925629,Intel Processor,0,0,0,32
1283,1283,Asus,Notebook,4,Nvidia GeForce 920M,Windows 10,2.2,38378.6496,0,0,100.45466986113652,Intel Core i7,500,0,0,0
1284,1284,Lenovo,2 in 1 Convertible,4,Intel HD Graphics 520,Windows 10,1.8,33992.64,1,1,157.3505121487356,Intel Core i7,0,128,0,0
1285,1285,Lenovo,2 in 1 Convertible,16,Intel HD Graphics 520,Windows 10,1.3,79866.72,1,1,276.053530085501,Intel Core i7,0,512,0,0
1286,1286,Lenovo,Notebook,2,Intel HD Graphics,Windows 10,1.5,12201.12,0,0,111.93520355955212,Intel Processor,0,0,0,64
1287,1287,HP,Notebook,6,AMD Radeon R5 M330,Windows 10,2.19,40705.92,0,0,100.45466986113652,Intel Core i7,1000,0,0,0
1288,1288,Asus,Notebook,4,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,100.45466986113652,Intel Processor,500,0,0,0
1289,1289,Asus,Ultrabook,8,Intel HD Graphics 515,Windows 10,1.2,38841.12,0,1,165.6321180513006,Intel Processor,0,512,0,0
1290,1290,Dell,Notebook,6,Intel HD Graphics 620,Windows 10,2.3,24455.52,0,0,100.45466986113652,Intel Core i3,1000,0,0,0
1291,1291,Acer,Notebook,4,Intel HD Graphics 400,Linux,2.4,15397.92,0,0,100.45466986113652,Intel Processor,500,0,0,0
1292,1292,Dell,Notebook,2,Intel HD Graphics,Windows 10,2.2,20193.12,0,0,100.45466986113652,Intel Processor,500,0,0,0
1293,1293,Lenovo,Notebook,8,Nvidia GeForce GTX 960M,Windows 10,2.6,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
1294,1294,HP,Notebook,6,AMD Radeon R7 M440,Windows 10,2.04,29303.4672,0,0,141.21199808219862,AMD Processor,0,0,1000,0
1295,1295,Dell,Notebook,8,AMD Radeon R5 M430,Linux,2.3,42943.1472,0,0,100.45466986113652,Intel Core i7,1000,0,0,0
1296,1296,HP,Netbook,2,Intel HD Graphics 400,Windows 10,1.17,11135.52,0,0,135.0942111925629,Intel Processor,0,0,0,32
1297,1297,Asus,Notebook,4,Nvidia GeForce 920M,Windows 10,2.2,38378.6496,0,0,100.45466986113652,Intel Core i7,500,0,0,0
1298,1298,Lenovo,2 in 1 Convertible,4,Intel HD Graphics 520,Windows 10,1.8,33992.64,1,1,157.3505121487356,Intel Core i7,0,128,0,0
1299,1299,Lenovo,2 in 1 Convertible,16,Intel HD Graphics 520,Windows 10,1.3,79866.72,1,1,276.053530085501,Intel Core i7,0,512,0,0
1300,1300,Lenovo,Notebook,2,Intel HD Graphics,Windows 10,1.5,12201.12,0,0,111.93520355955212,Intel Processor,0,0,0,64
1301,1301,HP,Notebook,6,AMD Radeon R5 M330,Windows 10,2.19,40705.92,0,0,100.45466986113652,Intel Core i7,1000,0,0,0
1302,1302,Asus,Notebook,4,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,100.45466986113652,Intel Processor,500,0,0,0
